OrderID,BuyerID,SellerID,Price,Discount,OrderDate,Category
O4267,B2485,S1009,991.18,0.06,2024-09-27,Grocery
O4268,B2116,S1017,1621.78,0.1,2024-12-25,Grocery
O4269,B2414,S1037,442.3,0.14,2024-08-26,Grocery
O4270,B2355,S1018,308.74,0.28,2025-02-09,Home & Kitchen
O4271,B2191,S1035,1779.0,0.28,2024-10-08,Grocery
O4272,B2018,S1012,751.57,0.06,2025-03-21,Grocery
O4273,B2431,S1045,1399.35,0.11,2024-09-08,Home & Kitchen
O4274,B2172,S1002,148.16,0.04,2025-06-30,Electronics
O4275,B2227,S1009,1411.09,0.15,2024-10-24,Grocery
O4276,B2349,S1037,700.59,0.14,2025-05-30,Grocery
O4277,B2182,S1000,205.91,0.27,2024-09-06,Beauty
O4278,B2112,S1026,1258.64,0.28,2024-08-09,Electronics
O4279,B2182,S1045,557.53,0.12,2024-08-05,Home & Kitchen
O4280,B2480,S1007,834.93,0.15,2024-09-15,Electronics
O4281,B2145,S1045,253.1,0.27,2025-05-16,Home & Kitchen
O4282,B2318,S1041,379.61,0.24,2024-11-09,Home & Kitchen
O4283,B2115,S1016,666.16,0.0,2025-03-01,Beauty
O4284,B2112,S1008,270.54,0.1,2025-04-29,Electronics
O4285,B2250,S1005,1830.57,0.13,2025-05-29,Fashion
O4286,B2475,S1042,111.49,0.07,2025-02-19,Beauty
O4287,B2250,S1024,1019.33,0.06,2025-07-05,Home & Kitchen
O4288,B2302,S1038,334.17,0.01,2024-11-02,Home & Kitchen
O4289,B2458,S1048,684.59,0.19,2024-12-30,Fashion
O4290,B2312,S1027,1859.51,0.08,2024-08-30,Fashion
O4291,B2117,S1032,407.22,0.02,2025-01-11,Beauty
O4292,B2300,S1036,1935.08,0.07,2025-04-06,Electronics
O4293,B2160,S1008,491.01,0.24,2024-11-08,Electronics
O4294,B2400,S1017,1508.98,0.26,2025-04-10,Grocery
O4295,B2197,S1020,1138.69,0.14,2024-12-16,Fashion
O4296,B2259,S1001,1780.51,0.12,2024-10-26,Grocery
O4297,B2147,S1042,1152.59,0.29,2025-01-23,Beauty
O4298,B2239,S1037,1115.66,0.06,2025-02-07,Grocery
O4299,B2046,S1039,471.37,0.06,2025-01-20,Fashion
O4300,B2474,S1035,415.84,0.09,2024-12-30,Grocery
O4301,B2398,S1049,1841.33,0.05,2024-08-13,Beauty
O4302,B2197,S1042,722.89,0.11,2025-03-02,Beauty
O4303,B2046,S1036,806.96,0.27,2024-07-28,Electronics
O4304,B2077,S1014,1543.66,0.18,2025-06-23,Beauty
O4305,B2123,S1027,743.76,0.12,2024-12-27,Fashion
O4306,B2074,S1017,1908.92,0.28,2025-04-24,Grocery
O4307,B2358,S1033,1502.06,0.01,2024-11-15,Home & Kitchen
O4308,B2136,S1021,1235.12,0.06,2025-03-04,Grocery
O4309,B2089,S1010,1773.7,0.17,2024-10-18,Beauty
O4310,B2399,S1012,194.25,0.18,2024-07-23,Grocery
O4311,B2324,S1003,588.42,0.01,2024-08-17,Grocery
O4312,B2499,S1021,983.57,0.12,2024-10-09,Grocery
O4313,B2060,S1006,531.26,0.19,2025-03-31,Electronics
O4314,B2137,S1042,1513.42,0.21,2025-06-02,Beauty
O4315,B2049,S1023,1846.5,0.19,2025-06-12,Home & Kitchen
O4316,B2258,S1003,905.16,0.1,2025-02-21,Grocery
O4317,B2460,S1027,750.05,0.03,2025-02-26,Fashion
O4318,B2106,S1014,1926.95,0.13,2024-07-21,Beauty
O4319,B2112,S1000,945.22,0.04,2025-05-06,Beauty
O4320,B2349,S1002,1029.19,0.28,2025-03-31,Electronics
O4321,B2253,S1013,768.13,0.14,2025-05-28,Fashion
O4322,B2117,S1037,1828.14,0.1,2024-10-25,Grocery
O4323,B2492,S1049,1181.02,0.23,2025-02-21,Beauty
O4324,B2197,S1000,1548.13,0.15,2024-07-28,Beauty
O4325,B2336,S1037,1642.43,0.09,2025-05-05,Grocery
O4326,B2364,S1037,749.51,0.24,2025-05-02,Grocery
O4327,B2050,S1020,924.02,0.26,2024-09-19,Fashion
O4328,B2244,S1047,1712.1,0.2,2025-01-11,Grocery
O4329,B2402,S1028,790.19,0.01,2025-01-30,Beauty
O4330,B2425,S1004,1608.48,0.17,2025-03-23,Grocery
O4331,B2034,S1048,1887.89,0.23,2024-12-31,Fashion
O4332,B2301,S1009,1284.1,0.04,2025-07-03,Grocery
O4333,B2409,S1027,1509.09,0.07,2024-10-29,Fashion
O4334,B2498,S1020,1629.68,0.26,2024-09-21,Fashion
O4335,B2068,S1049,1705.58,0.01,2025-02-25,Beauty
O4336,B2348,S1006,850.6,0.23,2024-12-29,Electronics
O4337,B2319,S1002,197.4,0.14,2025-03-16,Electronics
O4338,B2420,S1044,863.56,0.13,2025-05-25,Fashion
O4339,B2467,S1046,1380.14,0.0,2025-01-19,Fashion
O4340,B2048,S1019,955.67,0.25,2024-08-17,Beauty
O4341,B2404,S1018,1523.03,0.11,2025-01-11,Home & Kitchen
O4342,B2073,S1034,778.27,0.16,2024-11-25,Electronics
O4343,B2191,S1003,1306.01,0.2,2024-12-18,Grocery
O4344,B2260,S1004,454.2,0.21,2024-11-19,Grocery
O4345,B2355,S1000,1523.8,0.29,2024-11-14,Beauty
O4346,B2069,S1003,1136.82,0.16,2025-03-30,Grocery
O4347,B2089,S1011,487.72,0.12,2024-08-22,Electronics
O4348,B2259,S1026,654.63,0.29,2025-06-11,Electronics
O4349,B2125,S1041,1522.36,0.19,2024-09-13,Home & Kitchen
O4350,B2230,S1022,1016.94,0.09,2024-11-18,Beauty
O4351,B2294,S1024,510.46,0.04,2024-12-19,Home & Kitchen
O4352,B2497,S1020,1937.82,0.25,2025-04-08,Fashion
O4353,B2418,S1023,1458.74,0.11,2025-01-21,Home & Kitchen
O4354,B2128,S1024,1918.56,0.2,2024-11-01,Home & Kitchen
O4355,B2279,S1044,911.5,0.14,2025-03-27,Fashion
O4356,B2312,S1045,1002.69,0.06,2024-12-15,Home & Kitchen
O4357,B2099,S1031,1806.11,0.18,2025-05-24,Beauty
O4358,B2325,S1031,1097.59,0.02,2025-05-04,Beauty
O4359,B2296,S1004,1443.83,0.12,2025-02-11,Grocery
O4360,B2181,S1035,579.13,0.16,2024-07-27,Grocery
O4361,B2173,S1045,948.78,0.13,2025-01-05,Home & Kitchen
O4362,B2315,S1041,334.55,0.22,2024-08-16,Home & Kitchen
O4363,B2363,S1048,491.36,0.25,2024-11-12,Fashion
O4364,B2187,S1041,101.79,0.23,2024-10-19,Home & Kitchen
O4365,B2056,S1038,174.6,0.01,2024-11-15,Home & Kitchen
O4366,B2030,S1015,1956.84,0.06,2024-08-27,Fashion
O4367,B2083,S1032,560.47,0.16,2025-05-09,Beauty
O4368,B2151,S1048,1360.29,0.28,2024-12-16,Fashion
O4369,B2472,S1020,1694.29,0.25,2025-06-13,Fashion
O4370,B2035,S1008,1146.25,0.25,2025-01-28,Electronics
O4371,B2212,S1005,390.97,0.09,2025-05-29,Fashion
O4372,B2413,S1044,1483.42,0.13,2024-07-13,Fashion
O4373,B2407,S1034,1240.48,0.14,2025-03-25,Electronics
O4374,B2363,S1038,1489.38,0.05,2025-06-15,Home & Kitchen
O4375,B2105,S1021,1562.52,0.01,2025-02-08,Grocery
O4376,B2413,S1040,1953.28,0.28,2025-01-08,Beauty
O4377,B2341,S1004,1189.77,0.07,2024-12-20,Grocery
O4378,B2219,S1041,749.12,0.07,2024-08-03,Home & Kitchen
O4379,B2390,S1022,1332.08,0.03,2024-09-23,Beauty
O4380,B2162,S1016,230.04,0.28,2025-01-30,Beauty
O4381,B2438,S1011,1805.05,0.17,2024-11-30,Electronics
O4382,B2219,S1022,326.82,0.2,2025-03-11,Beauty
O4383,B2269,S1015,722.9,0.27,2025-05-02,Fashion
O4384,B2119,S1002,1649.92,0.1,2025-01-22,Electronics
O4385,B2393,S1029,1234.89,0.19,2025-03-12,Beauty
O4386,B2335,S1021,847.91,0.01,2024-12-31,Grocery
O4387,B2399,S1008,999.53,0.06,2025-05-04,Electronics
O4388,B2181,S1028,1723.64,0.25,2024-08-02,Beauty
O4389,B2478,S1046,746.01,0.23,2024-09-30,Fashion
O4390,B2105,S1036,1752.33,0.11,2024-10-24,Electronics
O4391,B2216,S1022,267.46,0.11,2025-02-11,Beauty
O4392,B2204,S1012,1575.92,0.16,2024-09-01,Grocery
O4393,B2069,S1031,1710.34,0.0,2025-07-08,Beauty
O4394,B2043,S1045,445.45,0.07,2024-11-01,Home & Kitchen
O4395,B2328,S1046,917.66,0.06,2024-12-30,Fashion
O4396,B2300,S1047,414.45,0.08,2025-06-20,Grocery
O4397,B2227,S1022,1442.55,0.24,2025-04-10,Beauty
O4398,B2183,S1044,1117.16,0.08,2025-01-17,Fashion
O4399,B2106,S1016,1307.11,0.06,2024-08-29,Beauty
O4400,B2083,S1039,473.33,0.15,2024-07-24,Fashion
O4401,B2337,S1020,502.32,0.26,2025-03-14,Fashion
O4402,B2249,S1001,178.84,0.07,2025-03-06,Grocery
O4403,B2362,S1036,711.93,0.02,2025-05-19,Electronics
O4404,B2440,S1005,1163.51,0.11,2024-10-13,Fashion
O4405,B2020,S1043,1730.08,0.22,2025-04-14,Fashion
O4406,B2195,S1017,1367.16,0.17,2024-09-12,Grocery
O4407,B2177,S1029,927.25,0.25,2024-11-10,Beauty
O4408,B2416,S1021,1910.93,0.29,2025-02-11,Grocery
O4409,B2474,S1032,1466.57,0.24,2024-07-18,Beauty
O4410,B2006,S1029,1867.31,0.18,2025-02-12,Beauty
O4411,B2069,S1016,1102.42,0.15,2024-12-18,Beauty
O4412,B2126,S1042,591.92,0.01,2024-08-18,Beauty
O4413,B2398,S1031,200.37,0.3,2024-10-08,Beauty
O4414,B2465,S1041,1479.56,0.12,2025-06-04,Home & Kitchen
O4415,B2159,S1013,330.48,0.05,2025-07-02,Fashion
O4416,B2247,S1009,675.27,0.2,2024-08-26,Grocery
O4417,B2202,S1046,1111.69,0.09,2025-01-08,Fashion
O4418,B2147,S1035,1172.39,0.18,2024-08-27,Grocery
O4419,B2471,S1033,1241.11,0.18,2025-03-21,Home & Kitchen
O4420,B2142,S1008,415.89,0.13,2025-06-01,Electronics
O4421,B2431,S1041,821.5,0.25,2024-09-10,Home & Kitchen
O4422,B2198,S1027,1272.67,0.08,2025-01-22,Fashion
O4423,B2404,S1010,1942.66,0.13,2025-07-10,Beauty
O4424,B2425,S1013,1482.5,0.16,2025-04-17,Fashion
O4425,B2153,S1038,1852.95,0.2,2024-11-03,Home & Kitchen
O4426,B2491,S1046,1548.2,0.24,2025-01-26,Fashion
O4427,B2375,S1018,1224.26,0.12,2025-04-12,Home & Kitchen
O4428,B2383,S1014,464.84,0.19,2024-10-27,Beauty
O4429,B2141,S1027,1366.7,0.05,2024-12-21,Fashion
O4430,B2312,S1023,1284.42,0.28,2025-06-02,Home & Kitchen
O4431,B2164,S1007,1244.69,0.11,2025-01-16,Electronics
O4432,B2313,S1042,1030.59,0.22,2025-01-12,Beauty
O4433,B2020,S1008,1104.45,0.01,2024-10-15,Electronics
O4434,B2081,S1046,735.44,0.06,2025-01-06,Fashion
O4435,B2068,S1032,1086.69,0.15,2025-02-12,Beauty
O4436,B2130,S1032,475.36,0.26,2024-09-07,Beauty
O4437,B2086,S1018,1629.83,0.16,2024-12-08,Home & Kitchen
O4438,B2217,S1002,452.98,0.28,2024-09-25,Electronics
O4439,B2420,S1009,261.44,0.15,2025-07-06,Grocery
O4440,B2471,S1039,928.87,0.15,2025-03-02,Fashion
O4441,B2304,S1046,1350.78,0.04,2025-01-26,Fashion
O4442,B2402,S1041,931.66,0.24,2025-04-28,Home & Kitchen
O4443,B2370,S1000,625.83,0.07,2025-06-19,Beauty
O4444,B2344,S1028,1160.53,0.27,2024-09-04,Beauty
O4445,B2340,S1049,759.3,0.27,2025-06-13,Beauty
O4446,B2383,S1033,1872.45,0.28,2024-08-09,Home & Kitchen
O4447,B2395,S1012,1853.03,0.16,2024-10-28,Grocery
O4448,B2444,S1000,1054.51,0.2,2025-05-09,Beauty
O4449,B2424,S1033,722.98,0.23,2025-05-15,Home & Kitchen
O4450,B2160,S1028,1500.55,0.04,2025-06-09,Beauty
O4451,B2177,S1047,169.75,0.18,2024-12-21,Grocery
O4452,B2116,S1046,1002.06,0.01,2024-11-21,Fashion
O4453,B2195,S1012,739.01,0.15,2025-07-10,Grocery
O4454,B2382,S1047,1849.02,0.05,2025-05-14,Grocery
O4455,B2489,S1048,122.81,0.05,2025-01-26,Fashion
O4456,B2326,S1028,1150.35,0.11,2024-10-24,Beauty
O4457,B2085,S1038,1507.26,0.13,2025-05-27,Home & Kitchen
O4458,B2288,S1023,1021.53,0.19,2024-07-13,Home & Kitchen
O4459,B2080,S1025,262.27,0.02,2024-10-30,Electronics
O4460,B2151,S1016,1947.68,0.15,2025-04-20,Beauty
O4461,B2060,S1006,1084.22,0.05,2024-11-05,Electronics
O4462,B2060,S1012,1266.95,0.17,2025-06-03,Grocery
O4463,B2353,S1004,549.56,0.19,2025-02-25,Grocery
O4464,B2027,S1025,1018.65,0.17,2025-02-23,Electronics
O4465,B2441,S1048,915.38,0.22,2025-03-26,Fashion
O4466,B2042,S1002,242.3,0.1,2025-01-19,Electronics
O4467,B2168,S1006,301.7,0.23,2025-06-14,Electronics
O4468,B2422,S1048,1691.2,0.13,2024-09-08,Fashion
O4469,B2085,S1038,555.66,0.15,2025-01-02,Home & Kitchen
O4470,B2176,S1000,470.42,0.19,2025-02-07,Beauty
O4471,B2016,S1048,1059.33,0.01,2025-01-17,Fashion
O4472,B2097,S1016,1560.62,0.2,2024-11-24,Beauty
O4473,B2453,S1042,217.7,0.19,2024-11-19,Beauty
O4474,B2493,S1024,1195.94,0.09,2025-02-12,Home & Kitchen
O4475,B2197,S1002,326.5,0.03,2025-05-05,Electronics
O4476,B2097,S1014,169.28,0.03,2025-02-09,Beauty
O4477,B2064,S1028,200.21,0.28,2024-12-06,Beauty
O4478,B2329,S1042,1684.91,0.21,2025-01-05,Beauty
O4479,B2340,S1031,324.15,0.04,2025-07-10,Beauty
O4480,B2004,S1025,185.79,0.11,2024-11-14,Electronics
O4481,B2001,S1015,932.01,0.18,2025-06-15,Fashion
O4482,B2021,S1024,1703.59,0.25,2024-09-24,Home & Kitchen
O4483,B2111,S1027,598.58,0.01,2025-04-09,Fashion
O4484,B2056,S1008,901.25,0.07,2024-10-13,Electronics
O4485,B2065,S1000,175.85,0.27,2025-02-20,Beauty
O4486,B2329,S1028,953.25,0.0,2024-12-08,Beauty
O4487,B2097,S1021,1197.46,0.06,2024-10-11,Grocery
O4488,B2143,S1015,1184.72,0.29,2025-06-10,Fashion
O4489,B2367,S1040,731.61,0.18,2025-05-10,Beauty
O4490,B2434,S1043,699.51,0.08,2024-12-19,Fashion
O4491,B2124,S1040,302.58,0.02,2024-07-29,Beauty
O4492,B2166,S1006,796.92,0.01,2024-11-13,Electronics
O4493,B2085,S1013,289.04,0.07,2025-04-28,Fashion
O4494,B2075,S1028,1556.53,0.26,2025-01-12,Beauty
O4495,B2343,S1018,1935.92,0.12,2025-04-12,Home & Kitchen
O4496,B2494,S1018,1943.14,0.22,2025-07-02,Home & Kitchen
O4497,B2423,S1001,1743.64,0.28,2025-05-24,Grocery
O4498,B2293,S1040,1241.51,0.12,2024-12-08,Beauty
O4499,B2443,S1044,1431.64,0.06,2024-12-09,Fashion
O4500,B2058,S1014,641.89,0.16,2025-03-27,Beauty
O4501,B2137,S1002,1298.46,0.27,2025-05-16,Electronics
O4502,B2098,S1010,965.73,0.24,2025-05-27,Beauty
O4503,B2191,S1045,1015.83,0.02,2025-03-23,Home & Kitchen
O4504,B2242,S1029,1539.78,0.21,2024-09-10,Beauty
O4505,B2318,S1039,635.64,0.17,2025-01-21,Fashion
O4506,B2048,S1017,704.28,0.27,2024-07-27,Grocery
O4507,B2447,S1047,1856.82,0.04,2024-08-31,Grocery
O4508,B2031,S1001,206.83,0.16,2025-01-24,Grocery
O4509,B2390,S1031,1022.71,0.26,2025-02-27,Beauty
O4510,B2276,S1007,1834.32,0.12,2024-11-18,Electronics
O4511,B2019,S1021,1259.69,0.14,2025-06-15,Grocery
O4512,B2153,S1005,1138.17,0.02,2024-08-20,Fashion
O4513,B2382,S1011,574.51,0.08,2025-06-17,Electronics
O4514,B2067,S1046,752.22,0.1,2025-06-06,Fashion
O4515,B2365,S1039,1718.89,0.28,2024-12-30,Fashion
O4516,B2371,S1035,1162.51,0.08,2024-08-20,Grocery
O4517,B2213,S1014,1078.01,0.14,2025-02-02,Beauty
O4518,B2142,S1027,289.2,0.2,2025-07-01,Fashion
O4519,B2375,S1048,130.45,0.05,2025-01-06,Fashion
O4520,B2231,S1044,1931.0,0.15,2024-07-18,Fashion
O4521,B2212,S1017,816.27,0.22,2025-04-19,Grocery
O4522,B2078,S1001,1246.1,0.26,2024-09-06,Grocery
O4523,B2213,S1012,251.46,0.19,2024-12-19,Grocery
O4524,B2115,S1044,1397.92,0.2,2025-06-16,Fashion
O4525,B2091,S1014,1871.88,0.04,2025-03-24,Beauty
O4526,B2269,S1019,1193.76,0.28,2024-09-10,Beauty
O4527,B2410,S1028,339.62,0.04,2024-08-11,Beauty
O4528,B2380,S1041,1205.27,0.23,2025-01-11,Home & Kitchen
O4529,B2488,S1028,1556.06,0.08,2025-05-12,Beauty
O4530,B2167,S1002,872.19,0.28,2024-10-23,Electronics
O4531,B2057,S1018,1771.69,0.22,2024-11-21,Home & Kitchen
O4532,B2283,S1002,1332.5,0.23,2025-03-12,Electronics
O4533,B2025,S1013,1808.57,0.07,2025-04-08,Fashion
O4534,B2368,S1039,1284.66,0.13,2024-12-14,Fashion
O4535,B2446,S1003,349.45,0.19,2025-03-22,Grocery
O4536,B2065,S1010,688.41,0.23,2024-08-13,Beauty
O4537,B2408,S1030,483.41,0.03,2025-06-08,Electronics
O4538,B2247,S1042,1826.77,0.29,2024-11-17,Beauty
O4539,B2253,S1031,1544.76,0.27,2025-06-09,Beauty
O4540,B2386,S1026,1385.16,0.08,2025-03-31,Electronics
O4541,B2455,S1029,671.84,0.25,2025-06-11,Beauty
O4542,B2043,S1042,449.69,0.16,2025-02-05,Beauty
O4543,B2096,S1001,1537.26,0.14,2024-12-07,Grocery
O4544,B2041,S1048,1000.9,0.09,2024-11-12,Fashion
O4545,B2499,S1008,529.0,0.17,2025-03-13,Electronics
O4546,B2226,S1027,1271.58,0.22,2025-04-18,Fashion
O4547,B2261,S1030,176.63,0.12,2025-06-22,Electronics
O4548,B2166,S1033,719.72,0.19,2025-05-03,Home & Kitchen
O4549,B2435,S1014,990.26,0.21,2025-01-18,Beauty
O4550,B2278,S1047,381.12,0.21,2025-06-16,Grocery
O4551,B2088,S1024,1970.84,0.02,2025-02-08,Home & Kitchen
O4552,B2378,S1035,497.28,0.26,2024-07-26,Grocery
O4553,B2177,S1007,347.67,0.14,2025-03-09,Electronics
O4554,B2426,S1008,486.72,0.08,2024-08-08,Electronics
O4555,B2402,S1036,1561.22,0.07,2024-10-12,Electronics
O4556,B2196,S1047,908.46,0.14,2025-03-15,Grocery
O4557,B2306,S1044,1174.29,0.27,2025-04-04,Fashion
O4558,B2266,S1038,139.92,0.11,2025-07-05,Home & Kitchen
O4559,B2267,S1031,165.42,0.22,2024-11-01,Beauty
O4560,B2073,S1016,947.07,0.03,2024-10-09,Beauty
O4561,B2007,S1034,1651.64,0.14,2025-04-29,Electronics
O4562,B2407,S1036,1781.95,0.3,2024-08-17,Electronics
O4563,B2475,S1018,264.74,0.23,2024-12-28,Home & Kitchen
O4564,B2296,S1043,1122.89,0.06,2024-08-20,Fashion
O4565,B2163,S1028,1835.14,0.15,2025-05-04,Beauty
O4566,B2484,S1006,837.15,0.07,2025-03-16,Electronics
O4567,B2084,S1027,1676.18,0.12,2025-04-12,Fashion
O4568,B2071,S1008,354.02,0.23,2025-06-16,Electronics
O4569,B2054,S1027,1877.25,0.23,2024-08-21,Fashion
O4570,B2392,S1005,1527.7,0.07,2025-01-01,Fashion
O4571,B2046,S1028,1888.54,0.28,2024-09-15,Beauty
O4572,B2398,S1016,1385.57,0.18,2025-04-08,Beauty
O4573,B2431,S1015,790.47,0.11,2024-11-06,Fashion
O4574,B2237,S1022,1882.54,0.15,2025-06-28,Beauty
O4575,B2103,S1030,623.58,0.18,2024-07-24,Electronics
O4576,B2209,S1002,731.13,0.17,2024-07-30,Electronics
O4577,B2041,S1020,1431.54,0.15,2024-11-15,Fashion
O4578,B2315,S1025,1554.1,0.15,2025-05-18,Electronics
O4579,B2467,S1035,1865.87,0.05,2024-08-03,Grocery
O4580,B2453,S1041,489.12,0.24,2024-11-03,Home & Kitchen
O4581,B2267,S1036,1616.2,0.16,2024-11-29,Electronics
O4582,B2385,S1021,1503.24,0.04,2024-12-05,Grocery
O4583,B2262,S1041,221.21,0.23,2024-12-27,Home & Kitchen
O4584,B2335,S1011,835.72,0.28,2024-09-07,Electronics
O4585,B2386,S1041,637.25,0.28,2024-10-15,Home & Kitchen
O4586,B2364,S1012,678.53,0.11,2025-02-04,Grocery
O4587,B2258,S1010,1967.6,0.04,2024-12-20,Beauty
O4588,B2282,S1015,1321.28,0.16,2025-02-17,Fashion
O4589,B2113,S1007,1463.58,0.03,2025-04-03,Electronics
O4590,B2362,S1039,1955.57,0.28,2025-05-16,Fashion
O4591,B2039,S1039,816.68,0.06,2024-09-20,Fashion
O4592,B2485,S1044,1623.5,0.08,2024-09-17,Fashion
O4593,B2416,S1001,925.61,0.12,2024-09-18,Grocery
O4594,B2219,S1029,1752.11,0.11,2024-08-12,Beauty
O4595,B2128,S1029,443.25,0.24,2025-03-06,Beauty
O4596,B2007,S1011,1900.6,0.14,2025-06-16,Electronics
O4597,B2100,S1009,515.67,0.05,2024-12-08,Grocery
O4598,B2415,S1043,719.82,0.08,2025-03-10,Fashion
O4599,B2379,S1010,1536.77,0.15,2025-04-04,Beauty
O4600,B2175,S1014,848.13,0.04,2024-10-14,Beauty
O4601,B2106,S1015,1255.6,0.18,2025-01-22,Fashion
O4602,B2100,S1016,944.69,0.17,2025-07-02,Beauty
O4603,B2259,S1025,1510.5,0.21,2025-02-24,Electronics
O4604,B2477,S1001,533.83,0.28,2024-09-06,Grocery
O4605,B2453,S1049,211.07,0.27,2024-10-11,Beauty
O4606,B2365,S1011,669.87,0.28,2025-01-08,Electronics
O4607,B2245,S1025,1001.19,0.07,2025-03-17,Electronics
O4608,B2274,S1022,419.24,0.04,2024-10-19,Beauty
O4609,B2031,S1017,774.11,0.09,2025-01-07,Grocery
O4610,B2136,S1031,859.97,0.27,2024-10-20,Beauty
O4611,B2011,S1048,209.04,0.29,2025-03-28,Fashion
O4612,B2394,S1037,1208.28,0.26,2024-07-16,Grocery
O4613,B2301,S1046,1780.25,0.03,2025-06-27,Fashion
O4614,B2374,S1002,388.31,0.28,2025-05-21,Electronics
O4615,B2015,S1037,1235.84,0.13,2025-01-09,Grocery
O4616,B2128,S1002,1363.0,0.0,2025-06-27,Electronics
O4617,B2062,S1029,896.74,0.13,2024-11-01,Beauty
O4618,B2108,S1000,1432.09,0.01,2025-04-02,Beauty
O4619,B2374,S1029,880.39,0.16,2025-02-10,Beauty
O4620,B2020,S1044,1058.81,0.1,2024-09-12,Fashion
O4621,B2157,S1031,113.97,0.14,2024-08-10,Beauty
O4622,B2268,S1027,1414.27,0.18,2024-12-31,Fashion
O4623,B2161,S1020,1356.55,0.26,2024-11-24,Fashion
O4624,B2259,S1045,172.96,0.2,2025-02-26,Home & Kitchen
O4625,B2411,S1012,799.68,0.13,2024-11-06,Grocery
O4626,B2101,S1026,1960.16,0.25,2025-03-18,Electronics
O4627,B2222,S1035,899.4,0.27,2024-12-24,Grocery
O4628,B2058,S1006,1053.7,0.04,2025-04-07,Electronics
O4629,B2246,S1021,1828.87,0.16,2024-10-18,Grocery
O4630,B2127,S1009,1462.8,0.09,2025-01-06,Grocery
O4631,B2282,S1038,1205.93,0.01,2025-06-06,Home & Kitchen
O4632,B2324,S1014,1615.83,0.2,2024-11-07,Beauty
O4633,B2024,S1014,1742.3,0.26,2024-09-28,Beauty
O4634,B2130,S1003,968.09,0.05,2024-12-09,Grocery
O4635,B2352,S1031,1002.71,0.24,2025-06-09,Beauty
O4636,B2195,S1022,833.5,0.26,2025-01-16,Beauty
O4637,B2280,S1005,1936.74,0.27,2024-08-23,Fashion
O4638,B2403,S1023,1424.62,0.08,2024-10-13,Home & Kitchen
O4639,B2417,S1019,258.12,0.27,2024-12-08,Beauty
O4640,B2153,S1036,1739.62,0.1,2025-02-20,Electronics
O4641,B2381,S1019,1013.06,0.17,2024-11-29,Beauty
O4642,B2132,S1011,230.63,0.02,2025-02-21,Electronics
O4643,B2226,S1032,1144.46,0.01,2024-11-04,Beauty
O4644,B2188,S1027,892.61,0.22,2025-04-10,Fashion
O4645,B2475,S1007,1767.72,0.13,2024-11-04,Electronics
O4646,B2476,S1000,487.59,0.08,2024-07-21,Beauty
O4647,B2264,S1036,1670.28,0.06,2025-05-31,Electronics
O4648,B2371,S1021,1159.61,0.2,2025-03-25,Grocery
O4649,B2485,S1005,203.76,0.0,2024-12-13,Fashion
O4650,B2433,S1020,1946.51,0.24,2024-10-27,Fashion
O4651,B2133,S1031,1073.97,0.02,2024-07-16,Beauty
O4652,B2210,S1034,652.67,0.06,2025-02-17,Electronics
O4653,B2059,S1014,991.87,0.12,2025-06-13,Beauty
O4654,B2427,S1004,1729.93,0.15,2025-04-05,Grocery
O4655,B2376,S1045,679.32,0.11,2025-05-11,Home & Kitchen
O4656,B2394,S1049,466.09,0.1,2025-04-28,Beauty
O4657,B2449,S1047,345.24,0.29,2024-08-01,Grocery
O4658,B2430,S1005,665.93,0.19,2025-07-01,Fashion
O4659,B2363,S1024,1582.09,0.01,2025-03-05,Home & Kitchen
O4660,B2363,S1045,996.09,0.13,2025-04-28,Home & Kitchen
O4661,B2456,S1039,532.22,0.26,2025-01-21,Fashion
O4662,B2212,S1028,415.75,0.09,2025-06-01,Beauty
O4663,B2215,S1006,732.19,0.03,2025-06-29,Electronics
O4664,B2225,S1039,1885.86,0.23,2025-06-28,Fashion
O4665,B2469,S1012,751.75,0.18,2024-11-01,Grocery
O4666,B2130,S1037,1977.44,0.17,2025-05-10,Grocery
O4667,B2075,S1017,1021.94,0.02,2025-05-19,Grocery
O4668,B2475,S1001,440.41,0.04,2024-10-10,Grocery
O4669,B2285,S1007,1793.17,0.19,2025-03-05,Electronics
O4670,B2473,S1010,974.68,0.06,2025-05-20,Beauty
O4671,B2495,S1032,1448.38,0.15,2024-11-26,Beauty
O4672,B2276,S1037,1969.05,0.16,2024-10-06,Grocery
O4673,B2155,S1047,195.33,0.09,2025-03-17,Grocery
O4674,B2247,S1026,283.72,0.28,2024-09-24,Electronics
O4675,B2217,S1019,1468.87,0.25,2025-03-11,Beauty
O4676,B2189,S1011,635.47,0.22,2024-10-18,Electronics
O4677,B2416,S1042,450.17,0.02,2025-04-02,Beauty
O4678,B2468,S1030,174.79,0.03,2025-05-02,Electronics
O4679,B2162,S1026,141.51,0.15,2025-04-18,Electronics
O4680,B2179,S1031,1571.52,0.05,2025-05-07,Beauty
O4681,B2033,S1009,355.42,0.29,2025-03-26,Grocery
O4682,B2040,S1002,988.67,0.05,2025-04-03,Electronics
O4683,B2306,S1044,1251.2,0.15,2025-06-03,Fashion
O4684,B2430,S1026,913.87,0.11,2024-09-04,Electronics
O4685,B2337,S1034,151.5,0.19,2025-03-13,Electronics
O4686,B2313,S1030,1588.65,0.04,2024-08-19,Electronics
O4687,B2074,S1014,119.98,0.13,2025-06-28,Beauty
O4688,B2440,S1015,1547.59,0.08,2025-03-13,Fashion
